relation_id,subject_ku_id,object_ku_id,predicate,direction,time,role,scope,origin,status,evidence_doc_id,evidence_source_file,evidence_span
rel-979,units/works/sassoferrato-madonna-of-the-rosary-with-saints-dominic-and-catherine,units/places/s-sabina,intended_for,forward,1643付款所涉作品,为之创作的教堂,Madonna del Rosario,enrich,formal,works-sassoferrato-madonna-of-the-rosary-with-saints-dominic-and-catherine,https://www.treccani.it/enciclopedia/salvi-giovanni-battista-detto-il-sassoferrato_(Dizionario-Biografico)/,per la chiesa domenicana di S.Sabina及付款段
rel-980,units/works/sassoferrato-madonna-of-the-rosary-with-saints-dominic-and-catherine,units/places/cappella-delci-santa-sabina,installed_at,forward,,所引地点说明中的安置空间,Madonna del Rosario,enrich,formal,works-sassoferrato-madonna-of-the-rosary-with-saints-dominic-and-catherine,https://www.italia.it/it/lazio/roma/s-sabina-all-aventino,cappella d’Elci与Sassoferrato作品说明
rel-981,units/works/sassoferrato-madonna-of-the-rosary-with-saints-dominic-and-catherine,units/places/rome,located_at,forward,本书所述时点,书中所在城市,图版21a,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 74–74; 章前：图版目录；印刷页xiii
rel-982,units/works/sebastiano-ricci-pan-and-syrinx,units/institutions/soprintendenza-alle-gallerie-florence,supplied_by,forward,,本书复制图像供片者,《赞助人与画家》图版38b的复制图像；不表示作品创作者、所有者或保管者,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 170–171; 章前：图片来源；印刷页xvi
rel-983,units/works/sebastiano-ricci-rape-of-europa,units/institutions/soprintendenza-alle-gallerie-florence,supplied_by,forward,,本书复制图像供片者,《赞助人与画家》图版38a的复制图像；不表示作品创作者、所有者或保管者,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 170–171; 章前：图片来源；印刷页xvi
rel-984,units/works/sebastiano-ricci-venus-and-adonis,units/institutions/soprintendenza-alle-gallerie-florence,supplied_by,forward,,本书复制图像供片者,《赞助人与画家》图版39的复制图像；不表示作品创作者、所有者或保管者,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 170–171; 章前：图片来源；印刷页xvi
rel-985,units/works/solimena-dido-and-aeneas,units/persons/solimena,created_by,forward,约1712–1714,画家,MFAH2000.92单件油画；历史安置与现藏角色分开,enrich,formal,works-solimena-dido-and-aeneas,https://emuseum.mfah.org/objects/48122/visit,Artist、Date
rel-986,units/works/solimena-dido-and-aeneas,units/persons/raimondo-buonaccorsi,commissioned_by,forward,约1712–1714,委托人,MFAH2000.92单件油画；历史安置与现藏角色分开,enrich,formal,works-solimena-dido-and-aeneas,https://emuseum.mfah.org/objects/48122/visit,Description与Provenance：painted for Count Raimondo Buonaccorsi
rel-987,units/works/solimena-dido-and-aeneas,units/places/naples,located_at,forward,约1712–1714,创作城市,MFAH2000.92单件油画；历史安置与现藏角色分开,enrich,formal,works-solimena-dido-and-aeneas,https://emuseum.mfah.org/objects/48122/visit,Place made: Naples
rel-988,units/works/solimena-dido-and-aeneas,units/places/gallery-palazzo-buonaccorsi,installed_at,forward,原始宫廷陈设阶段,原安置画廊,MFAH2000.92单件油画；历史安置与现藏角色分开,enrich,formal,works-solimena-dido-and-aeneas,https://emuseum.mfah.org/objects/48122/visit,Description及Provenance：Buonaccorsi gallery
rel-989,units/works/solimena-dido-and-aeneas,units/institutions/museum-of-fine-arts-houston,acquired_by,forward,2000,购藏机构,MFAH2000.92单件油画；历史安置与现藏角色分开,enrich,formal,works-solimena-dido-and-aeneas,https://emuseum.mfah.org/objects/48122/visit,"Provenance：purchased by MFAH,2000"
rel-990,units/works/solimena-dido-and-aeneas,units/institutions/museum-of-fine-arts-houston,held_by,forward,来源访问时点2026-09-15,保管机构,MFAH2000.92单件油画；历史安置与现藏角色分开,enrich,formal,works-solimena-dido-and-aeneas,https://emuseum.mfah.org/objects/48122/visit,2000.92及Provenance
rel-991,units/works/tiepolo-banquet-cognacq-jay,units/persons/giambattista-tiepolo,created_by,forward,1742–1743,画家,J 104巴黎预备版本，区别墨尔本藏本,enrich,formal,works-tiepolo-banquet-cognacq-jay,https://www.parismuseescollections.paris.fr/fr/musee-cognacq-jay/oeuvres/le-banquet-de-cleopatre,Auteur(s)、Date de production、Numéro d’inventaire
rel-992,units/works/tiepolo-banquet-cognacq-jay,units/institutions/musee-cognacq-jay,held_by,forward,,保管机构,J 104保管机构,enrich,formal,works-tiepolo-banquet-cognacq-jay,https://www.parismuseescollections.paris.fr/fr/musee-cognacq-jay/oeuvres/le-banquet-de-cleopatre,Institution、Numéro d’inventaire
rel-993,units/works/tiepolo-banquet-cognacq-jay,units/works/tiepolo-banquet-victoria,model_for,forward,1742–1743,预备版本,馆方明确称巴黎J 104为墨尔本1743–1744作品的modello及version préparatoire；非泛指全部同题作品,enrich,formal,works-tiepolo-banquet-cognacq-jay,https://www.parismuseescollections.paris.fr/fr/musee-cognacq-jay/oeuvres/le-banquet-de-cleopatre,Commentaire historique
rel-994,units/works/tiepolo-banquet-cognacq-jay,units/institutions/city-of-paris,acquired_by,forward,1928,遗赠受益主体,J 104随Cognacq收藏于1928年遗赠给巴黎市；Musée Cognacq-Jay为保管馆，1929年开馆,enrich,formal,cognacq-jay-museum-history,https://www.museecognacqjay.paris.fr/en/museum/history-museum,The museum located Boulevard des Capucines：City of Paris为遗赠受益主体；具体J 104见本卡取得记录
rel-995,units/works/tiepolo-banquet-cognacq-jay,units/persons/ernest-cognacq,contributed_by,forward,1928,遗赠者,J 104具体遗赠者，区别夫妻共同形成收藏的总体表述,enrich,formal,works-tiepolo-banquet-cognacq-jay,https://www.parismuseescollections.paris.fr/fr/musee-cognacq-jay/oeuvres/le-banquet-de-cleopatre,"Nom du donateur, testateur, vendeur、Date d’acquisition"
rel-996,units/works/tiepolo-banquet-victoria,units/institutions/royal-academy,supplied_by,forward,,本书复制图像供片者,《赞助人与画家》图版61b的复制图像；不表示作品创作者、所有者或保管者,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 168–169; 章前：图片来源；印刷页xvi
rel-997,units/works/tiepolo-banquet-victoria,units/persons/giambattista-tiepolo,created_by,forward,1743–1744,画家,103-4墨尔本藏本，区别巴黎J 104,enrich,formal,works-tiepolo-banquet-victoria,https://www.ngv.vic.gov.au/explore/collection/work/4409/,题头及Accession Number
rel-998,units/works/tiepolo-banquet-victoria,units/institutions/national-gallery-of-victoria,held_by,forward,,保管机构,103-4馆藏；具体馆内展室随目录时点，不作所有年代定位,enrich,formal,works-tiepolo-banquet-victoria,https://www.ngv.vic.gov.au/explore/collection/work/4409/,Credit Line、Gallery location、Accession Number
rel-999,units/works/tiepolo-banquet-victoria,units/institutions/national-gallery-of-victoria,acquired_by,forward,1933,取得机构,103-4于1933取得；Felton Bequest为资金／收藏来源署名，不推定Felton本人当年直接赠画,enrich,formal,works-tiepolo-banquet-victoria,https://www.ngv.vic.gov.au/explore/collection/work/4409/,Credit Line及Frame：acquired by the National Gallery of Victoria in 1933
rel-1000,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,units/persons/eberhard-zwicker,supplied_by,forward,本书图片来源所载版本,本书图版复制图像供片者,图版50的复制图像；不表示其创作、持有或保管完整顶画,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 172–172; 章前：图片来源；印刷页xvi
rel-1001,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,units/persons/giambattista-tiepolo,created_by,forward,1752–1753,顶画作者,完整楼梯厅天顶壁画；图版50只复制局部,enrich,formal,works-tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,https://www.residenz-wuerzburg.de/englisch/residenz/treppe.htm,Staircase正文
rel-1002,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,units/places/residenz-wurzburg,installed_at,forward,1752–1753绘成,楼梯厅天顶,壁画与建筑空间一体，不把书中局部复制图像另作馆藏原件,enrich,formal,works-tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,https://www.residenz-wuerzburg.de/englisch/residenz/treppe.htm,Staircase正文
rel-1003,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,units/places/wurzburg,located_at,forward,本书所述时点,书中所在城市,图版50明确的城市位置,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 128–128; 章前：图版目录；印刷页xv
rel-1004,units/works/tiepolo-glorification-of-the-pisani-family,units/persons/giambattista-tiepolo,created_by,forward,1761–1762,顶画作者,斯特拉皮萨尼别墅舞厅天顶,enrich,formal,works-tiepolo-glorification-of-the-pisani-family,https://museiveneto.cultura.gov.it/eventi-e-mostre/museo-di-villa-pisani-25-aprile-ore-11-dialoghi-dellesedra-da-tiepolo-paschetto,2025-04-25活动介绍；Salone da Ballo顶画段
rel-1005,units/works/tiepolo-glorification-of-the-pisani-family,units/families/pisani-family,has_subject,forward,,颂扬家族,原书题名明确家族主体；不由颂扬推定所有家族成员参与委托,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 118–118; 章前：图版目录；印刷页xiv
rel-1006,units/works/tiepolo-glorification-of-the-pisani-family,units/places/villa-pisani,installed_at,forward,1761–1762绘成,舞厅天顶,别墅舞厅顶画；部分寓意解释仍有争议,enrich,formal,works-tiepolo-glorification-of-the-pisani-family,https://museiveneto.cultura.gov.it/eventi-e-mostre/museo-di-villa-pisani-25-aprile-ore-11-dialoghi-dellesedra-da-tiepolo-paschetto,2025-04-25活动介绍；Salone da Ballo顶画段
rel-1007,units/works/tiepolo-glorification-of-the-pisani-family,units/places/stra,located_at,forward,本书所述时点,书中所在城镇,图版44原书定位,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 118–118; 章前：图版目录；印刷页xiv
rel-1008,units/works/tiepolo-glorification-of-the-pisani-family,units/institutions/osvaldo-bohm-photographic-publisher,supplied_by,forward,本书图片来源所载时点,本书复制图像供片者,图版44所用复制图像，商号身份依S4已核；不指定底片号或具体摄影师,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 164–164; 章前：图片来源；印刷页xvi
rel-1009,units/works/tiepolo-maecenas-presenting-the-arts-to-augustus,units/persons/giambattista-tiepolo,created_by,forward,,原设计者,图版68b为复制版画；Tiepolo角色为原设计，不改记为刻印者,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 159–160; 章前：图版目录；印刷页xvi
rel-1010,units/works/tiepolo-maecenas-presenting-the-arts-to-augustus,units/persons/leonardis,created_by,forward,1766,蚀刻制作者,1766年版画设计／版式；本书所用具体印本未定，不绑定慕尼黑11348D,enrich,formal,works-tiepolo-maecenas-presenting-the-arts-to-augustus,https://www.sgsm.eu/fileadmin/Dokumente/Venedig_SGSM_Bestandskatalog_220119.pdf,"印刷页78／PDF 78；Leonardis, Jacopo条；HISTORIE；Inv.-Nr. 11348 D"
rel-1011,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/persons/giambattista-tiepolo,created_by,forward,1757年冬,主画作者,婚姻寓意厅顶画；保存馆方逐人分工，不将三人都称整幅独立作者,enrich,formal,works-tiepolo-marriage-allegory-of-the-rezzonico-family,https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/,Nuptial Allegory Room
rel-1012,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/persons/girolamo-mengozzi-colonna,created_by,forward,1757年冬,建筑幻景绘制者,婚姻寓意厅顶画；保存馆方逐人分工，不将三人都称整幅独立作者,enrich,formal,works-tiepolo-marriage-allegory-of-the-rezzonico-family,https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/,Nuptial Allegory Room
rel-1013,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/persons/giandomenico-tiepolo,created_by,forward,1757年冬,萨堤尔绘制者,婚姻寓意厅顶画；保存馆方逐人分工，不将三人都称整幅独立作者,enrich,formal,works-tiepolo-marriage-allegory-of-the-rezzonico-family,https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/,Nuptial Allegory Room
rel-1014,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/families/rezzonico-family,has_subject,forward,,颂扬家族,原书婚姻寓意题名；不据家族题名推定具体新人身份或婚姻双方,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 116–117; 章前：图版目录；印刷页xiv
rel-1015,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/places/ca-rezzonico,installed_at,forward,1757年冬绘成,婚姻寓意厅天顶,馆方Nuptial Allegory Room所述装饰,enrich,formal,works-tiepolo-marriage-allegory-of-the-rezzonico-family,https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/,Nuptial Allegory Room
rel-1016,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/places/venice,located_at,forward,本书所述时点,书中所在城市,图版43原书定位,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 116–117; 章前：图版目录；印刷页xiv
rel-1017,units/works/tiepolo-neptune-paying-homage-to-venice,units/persons/giambattista-tiepolo,created_by,forward,1757–1758,画家,TS 2° p. n. 6 n. 328单件油画,enrich,formal,works-tiepolo-neptune-paying-homage-to-venice,https://www.visitmuve.it/en/masterpiece/giambattista-tiepolo-neptune-offering-gifts-to-venice/,Author、Date、Museum、Technique、Inventory
rel-1018,units/works/tiepolo-neptune-paying-homage-to-venice,units/places/palazzo-ducale,located_at,forward,所引馆方记录时点,馆藏建筑,馆方Museum字段所载总督宫；不由建筑名称推定管理机构产权,enrich,formal,works-tiepolo-neptune-paying-homage-to-venice,https://www.visitmuve.it/en/masterpiece/giambattista-tiepolo-neptune-offering-gifts-to-venice/,Author、Date、Museum、Technique、Inventory
rel-1019,units/works/tiepolo-neptune-paying-homage-to-venice,units/places/venice,located_at,forward,本书所述时点,书中所在城市,图版42a；城市位置与Venice拟人题材分开,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 114–114; 章前：图版目录；印刷页xiv
rel-1020,units/works/tomb-of-francesco-algarotti,units/persons/mauro-antonio-tesi,created_by,forward,,墓设计者,墓本体,enrich,formal,works-tomb-of-francesco-algarotti,https://www.metmuseum.org/art/collection/search/335623,作品说明：Tesi设计
